Date,Language,Accident Type,Sector (others only),Reported Cause (detail),Cause Tags,Time of Day,Victim Gender,Victim Age(s),Severity,Source,Title,Title (English),Cities,Highways,Killed,Injured,Image URL,Link,Is Duplicate,Event Group,Article Text
2026-08-16,English,train,,Crisis escalates in North Kerala as rail service shortages leave passengers struggling during peak travel times ahead of Onam.,,,,,Not stated,,Train shortage worsenstravel woes in north Kerala as Onam rush looms,Train shortage worsenstravel woes in north Kerala as Onam rush looms,Kerala,,,,https://th-i.thgim.com/public/incoming/gujcav/article71353085.ece/alternates/LANDSCAPE_1200/train.jpeg,https://www.thehindu.com/news/national/kerala/crisis-deepens-as-service-shortage-hits-rail-passengers-from-north-kerala/article71352472.ece,0,a56008c8f52a97989828f8309bf9c2fa68a497fa,"Crisis escalates in North Kerala as rail service shortages leave passengers struggling during peak travel times ahead of Onam. Account subscription benefits alongside Premium Stories, Editorials, Opinions and more. Unlock these with Subscription The View From India Looking at World Affairs from the Indian perspective."
2026-08-16,Hindi,others,unspecified,overspeeding; fog_poor_visibility,overspeeding; fog poor visibility,,,,Not stated,Amar Ujala,"कांवड़िए के साथ दर्दनाक हादसा: तेज रफ्तार कार ने युवक को राैंदा, माैके पर ही माैत; परिवार में मचा कोहराम - Amar Ujala","Tragic accident with Kanwadiya: Young man crushed by speeding car, died on the spot; Chaos in the family - Amar Ujala
Tragic accident with Kanwadiya: Young man crushed by speeding car, died on the spot; Chaos in the family Amar Ujala",Google,,,,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMiogFBVV95cUxPVlRtS1VSSE9qNjJ5Wkp1OW1lWXEybl8za1NwVVlkdU4wWXluWkJtRHh0RjFjVWVTRFBwM1Jha1R6dlVsRlVHUG9ueEdTZzNFU0VBanBLTTJVQzBDYXdrckd2Z2tZODdaU1JneHhsdFdVUXRNZWswT2NiSmgzaFFUYkgzUzNzSVF5V1NRYjM0RmlFNndxVUpQNzJqWlVVQ1NxaEHSAacBQVVfeXFMTjhEWFdraUY4NVU4SDYxSWU2WXpueXZQZ2JRSUViSmVRc1FfTUNzSUx4eGpUMHVQUFozbWYyaTdtaVo0YlljbzZEaUVURUZsbnNGQWI0S25kMGdfR1NkQmI5SUlFZUZPNFk5eXJMdGhlOVJWalRUMHhHdUV1dXF4Z2pBWE5mTGRsamU2ZlE2LWVOZ2d0bXZfb0VodFB2QnFMTU4tZEJBV1U?oc=5,1,18ad01a162e12bbdbab31757cdb468194f5ac0c9,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-16,Hindi,old structure collapse,,structural_failure,structural failure,Night,,,Not stated,Hindustan,गुजरात में मिट्टी के कटाव से छह दशक पुराना पुल ढहा - Hindustan,"Six decade old bridge collapses due to soil erosion in Gujarat - Hindustan
Six decade old bridge collapses due to soil erosion in Gujarat Hindustan",Gujarat,,,,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMixgFBVV95cUxPZDd5M09vMldocTIycmxSdzNKZFM4enFKUnpFcE9TUG1qbTJ3RnFVemVLQzNJNWcwNjR3Uld5M2pVWXlkVDFmNkZlU21CYkRTTHNGMGFSRXVjLTI0Yy1DS0RvSmdIX3JuSmVjRExCR1lBdGdUOS0zMXNuX2ZxWk5ZMDRpR0pWTThNeThfQ2ZsMl8yOTQ2X2lNSlZhT3ZEWFpKRnU4ZHdHbV9CdUY0Tk9VemhpN2s5TXFGWFcxTzFDajNhWUVBTkHSAcsBQVVfeXFMT2xPOS1WMEdrbm5TVmR4TlZFT3RVTkNoR1VzcUl5b0s0Mkluc3VIcTA1MDlyVnFaX0V3RnRueDdqUTB1QWlNMW54T1BsVFJpR1JfN3R5WFZKZFNsYlQxYmRWbERXaWFkSS1LcFpTR3Z4ZmZCbGdMVkhnYVRfM2JsVVhGQ25sckl2UUhGT1NUczU4TGliWUdUNE9FRjFyNmNJN0dIYVB0VHZ4N21ZejlGLW1NdFkyVzBpVGo5UDhqYmFmb2hsdzZ3bXFpTG8?oc=5,1,402804c68d00f466a23ad762834b11d4824dd527,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-16,Hindi,roadway,,,,,,,Not stated,Hindustan,Muzaffarpur News: पानापुर में सड़क हादसे में बिजली विभाग के मानव बल की मौत - Hindustan,"Muzaffarpur News: Electricity department manpower dies in road accident in Panapur - Hindustan
Muzaffarpur News: Manpower of electricity department dies in road accident in Panapur. Hindustan",Muzaffarpur,,10,,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMi5wFBVV95cUxQcVVXYWFpY21KdmZURW1Tc1R0bmpoMWE1N2ctM2Q0R0pPbEZHWFNyOENHV3FLWEFfV0lVMXJnNzJmSFZIT3U3MUdJeGtyeFVRT0xETEFzMXVWMUxQcVR3UVljQzNPVXJIWXQ1TVA1ckhjSm8tblRUQWJrWmp3UzFkcTFUYnVfR2JER1JaMHJhVlhFS3gyYXU2R0JOOXkwUGEweDJVcVNqSEJNbTlKWHBLeDhMMVRBTWJJOVVEWlRqMHlxQzVjZTdMWkl2UHVPT3dIRWVuUmhVdWdzYm5td2RQbVJUeG9oeHfSAewBQVVfeXFMTU5tZ0ZYS092YU80c0FkSnpzNUp6U09fVFRPVlFpd3M5Rk03UXkyNldqSnE1V1pzNkZ4SXUxQ1JNSGd3WHhyOThTUUpleFNVVEdhc0RtWVJCT21KUXAxQmVsaFlQV284Rmh5NlVRek9qVER4NVZMLWNVTXR1dGhVdlJ5cEx6Ml93SE45R00wMEZPbzlIYlNIemV4OXFTWTE5OWp5SFFrRjhXcVVDejVoZkVNLV9tUUUwd2VGLXp6SGpjV1BGc0ZZX19PV3hvX3FSR1U5c0ZENjltZk9ZNUxmNUJJQzBKdklMRmhheFQ?oc=5,1,f9c4e36bc90bfae038943b5ac3d5854cfcb7be22,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-16,Punjabi,roadway,,,,,,,Fatal,Punjabi Jagran,"Muktsar News : ਸੁਖਨਾ ਅਬਲੂ ਨੇੜੇ ਵਾਪਰਿਆ ਭਿਆਨਕ ਸੜਕ ਹਾਦਸਾ, ਦੋ ਨੌਜਵਾਨਾਂ ਦੀ ਮੌਤ - Punjabi Jagran","Muktsar News : Terrible road accident happened near Sukhna Ablu, two youths died - Punjabi Jagran
Muktsar News : Terrible road accident happened near Sukhna Ablu, two youths died Punjabi Jagran",Muktsar,,2,,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMixAFBVV95cUxOQWppaWtzeDRBMnkxVHdTU3Y0bTZJSFRsUHMteUtGSzk2QTlHTXducHl1WXlyV1RUMDBQRGE4SE14cWU1R0ZNYXl4dWdvcWFpZWVITXA5UlpmX25WZzd2THdxMmFwX2ZOV1NHT0laUFN1cEZROW10QlZoZjVkaUFHNm5ESWlvWmJ0UVlZVVpUazk3OWVHVF8xQ2EteTFoZUtXQnM5QkdlRmxIcF8tbE9Zd0pKN1JSRVZJTnU0dzYzcnR6TU5P?oc=5,0,ec1b53a6629c9250074c256abfd1f994bb89b089,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-16,English,industrial,,,,,,,,,Chaos In Delhi Metro After Paramilitary Official Allegedly Takes Woman's Pic,Chaos In Delhi Metro After Paramilitary Official Allegedly Takes Woman's Pic,Delhi,,,,"https://c.ndtvimg.com/2026-08/fhmos90c_delhi-metro-cisf_625x300_16_August_26.jpg?im=FeatureCrop,algorithm=dnn,width=1280,height=720",https://www.ndtv.com/india-news/chaos-in-delhi-metro-after-paramilitary-official-allegedly-takes-womans-pic-11917699#publisher=newsstand,0,90d0cb57e6d5bf5266371fcb0b37ce194800b568,-
2026-08-16,Hindi,roadway,,overspeeding; hit_divider_barrier,overspeeding; hit divider barrier,,,,Fatal,ETV Bharat,"​लखनऊ में जी-20 रोड पर डिवाइडर से टकराई तेज रफ्तार बाइक, युवती की मौत, बहन और साथी की हालत नाजुक ​ - ETV Bharat","​Speeding bike collides with divider on G-20 road in Lucknow, girl dies, sister and friend's condition critical - ETV Bharat
​Speeding bike collides with divider on G-20 Road in Lucknow, girl dies, condition of sister and friend critical ​    ETV Bharat",Lucknow,,20,,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPU09qSDF4WFVwcFBRZjFUNVIyZmowR3NqQUViNnNIM09xNHhyYUxJNF9BYW1abUJ1d004TTRGcUFZRWt1c1lwMXhQSVVPZmdjTmF1QXE0akdBYWsteGRFSndETTZlcHRsRkpoRFFSdC1fanpVLWJHcjlWTWV0bWlzRENvWEk4aWs0Sl96TlJhdGhGOVRpOW91aUpXU2hnS0RVZnJBQWE1OVlvSXZlSDlQUVU2a3RtV0JhOU9SVXhWM3FiUWvSAcgBQVVfeXFMUEw2QWluR2VqUmFPRzVWaS0zbUpEaWdISlFNNzg5OFV4TkZoNkMzQWRSNGYybzhrOVRZVEpfUW9zRjRPYTNwUUJ6b3lSNldJQ3ZUdV9EdW5pemdmcnN1YVJSVEJvSTg3RkRxeWo1dVQwOEE0SDh1b182aW54QlVIejlaanZEWEx6QS1FSFNsNXVCbUlMeUxONVYwN01uTUZYNDRXanBiNXNlcEo1amNyaTBnX0RUbDJrNndyVVVsUW9NeDFJeGJ3eDU?oc=5,1,6e498ff5d56d57f2e184f47499733b4041a9998a,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-16,Hindi,roadway,,,,,,,Fatal,Hindustan,Biharsharif News: सड़क हादसे में सिपाही के पति व पुत्री की हुई मौत - Hindustan,"Biharsharif News: Constable's husband and daughter died in a road accident - Hindustan
Biharsharif News: Constable's husband and daughter died in a road accident. Hindustan",Biharsharif; Google,,1,,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMi6wFBVV95cUxQSDRDY2lxVG4zcUl1bFhTelVCYVZuUFluZEdnWWhud0ZYV19UT0hxWkhYM0JqUXlZZ0QwSGtyZFJnREV3WVlCSW5ZbTZMVVhhYmFPZ0ZralBGQnRrRG1Jd3JwTXVxOWpjZ2dFRkJsaEQwWUt0ZE05ZXloWi1TMXBsYnN0QkJ1Z2xZSTVhQ2M3UGxYUm9vSllncmItWkJRWkZhSnMzMV93aXJ1b2VBNmszTVVSRUFJRTNoTVF0Z3hXczZJVF9mRk9LeGYtXzhVSENGcm9FaWkyMG0wOW9JSVZLalNhZGItdGdNYzk40gHwAUFVX3lxTE5peEZYR2d5eVctbDhmTVgyMEwxSWVlMko4VmlEcmRITTdoTjVNRHRTbzBfc1loMzdKM2NjaFhlNTk4N2pIZnZ6R2RPeTBJY1R0eVhYcV9kdlJxbmFnc3BnYjlqMlRhT0g5Qm9fX0pHWEdmZ2t1YXNuWmZxdlBBVzNvYldKZDYxTkpjWjdtRWIySms4bDNydXNLRVJlZWlBZlZqaTd4SmVxeEZhRnJldGFiN2ZQcFFZbldkUjRBb2UwY1N6d3NTV0VuR0RCZzI2bFdnVEFXUmYtYW5JOXA4SlpIRGNkUGFUQzN6RlRLeTY1Wg?oc=5,1,f9c4e36bc90bfae038943b5ac3d5854cfcb7be22,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-16,Hindi,roadway,,,,,,,Fatal,India TV Hindi,"पंजाब में तीर्थयात्रियों से भरी गाड़ी की ट्रक से जोरदार टक्कर, नाबालिग समेत 2 की मौत; 16 लोग घायल - India TV Hindi","A vehicle full of pilgrims collided with a truck in Punjab, 2 including a minor killed; 16 people injured - India TV Hindi
A vehicle full of pilgrims collided with a truck in Punjab, 2 including a minor killed; 16 people injured India TV Hindi",Punjab,,2,16,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQdTdJYVpMZGlkakNoMjZhaE5MTWlXVkpqRXVtNFlWZENSWFVmZ0l6Q2Mwc0lTSG5WWGNYWVotRHJKWWhpaFVFZC1QeDNfcmZIZm56TERyOWxTajR0SDc1OGo0a1FSMTNqRmtNbVRxRkZnLTJhTFBKXy1sTUdzdElDdmYzZERJdTR5N2JkZGR2OGFMdEdjZW4tTWZLTkltQl9WRF9BRE1xRHZmRGZVbl81ejM0RS1HcHFiUEFrWktDWVg4MzTSAcgBQVVfeXFMT0xNY1lZTW1kS24tVnRud1ptZDVaMXVqTDBXWkdGLTh4MnE5UFVVWDBuSGViNjJkNVQ5Skg0X2xoYk9BQkJVNDVYZGMybVAxZ0txZFhsUXpWRkY5c2ZDX3ZBRllDdnIzRkI1RV9sd2JudE15Q2t1NElRRmhJcGMzZmcwQkx4YlZ1TWdzdWZCVDhYaWZiZWZGbXJoVzVHWW94b3JpMEdjaWo4Tlpubk1mY29hQ0R0alRudXJtcmkzelBDUFM1c2w3bEY?oc=5,0,dfb7baa2c828a01da24e23296de664454ece8041,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-16,Hindi,train,,,,,,,Fatal,Dainik Bhaskar,फतेहपुर में दो अलग-अलग हादसों में दो लोगों की मौत: ट्रेन की चपेट में आने और सर्पदंश से गई जान - Dainik Bhaskar,"Two people died in two separate accidents in Fatehpur: died due to being hit by a train and snakebite - Dainik Bhaskar
Two people died in two separate accidents in Fatehpur: Life lost due to being hit by train and snakebite Dainik Bhaskar",Fatehpur,,2,,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMixgFBVV95cUxPOXczdVRCZjBUVHp1dk03Z09rd21sUEo4RmlhMnE0SzY4cl9mV0ZKakEwM0dwZEJnTzBBZ08xVXNxVEVfOWRSWTA3MWxHM2tkMUlJMnhMajcwdlpUcThwSEI5OGZOVC15R2ZBV1Nnb3lhaFQ4ang2LVM3Q2c4ZjJUY3dNSE1hQV9zOE90ZDdYU0lWY3NVOUI3djRWb2k3QXBid1ZLSXhobERWZ1ZXN0F6cGxwNU1NNTJaLThYejZrV1NXYmZMMVHSAcsBQVVfeXFMUDRVX0c5WXhsSWpvcW5BNl9TT2hnUlN6SWRsbFdDWXc2TTlwemp2UUlRMUtfQ1JPUm9mbnotMUVXRHdWZjkxSXEwNzdVTHVBeEoxSXdNM2Q5WTNwcU51Rkt5X2NnNFVMcG1iM2tKNHFlMDRfeW1MQ0E1SGozU3J0VFNvYjJZM3BDWFVYQUtQM2g0LVRzMHhqWDlyT0EyaDJNS0dzcmh4M0hDSXRkZGJGRGU2cFVRSFJNYUhhcERYVDZrdVhTd296N3JsNFU?oc=5,0,07c63fb33bcc8a945aa0a25787a4987045eed183,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-16,Hindi,roadway,,,,,,,Fatal,prabhatkhabar.com,"नाथनगर सड़क हादसा: पिता-पुत्र की मौत, गांव में मातम - prabhatkhabar.com","Nathnagar road accident: death of father and son, mourning in the village - prabhatkhabar.com
Nathnagar road accident: death of father and son, mourning in the village Prabhatkhabar.com",Google,,10,,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMixgFBVV95cUxNQTJuZHpZUG9oTUdZS3hTWEFNS0RiR0lmNUZHUHRlVHhWUnlTekQyRkNibXhPQVhUbGFQU09ualByUHpuRS16WjZvdE9OdHJYZjVlRzB5UVN2bHExOFlGZWM5ZWxoVmViTUZETjhmaU10ZVJMQm9FU2FTdTdxU2NNellxdFhnWmRERElPZVdpLXVtemtCemIwenRjUlNpWGhIS0hzWDFvX1Q1RVpVdXVWZHk2c2lWeVJ6c05xV2JjV1BJX3NhY2fSAcsBQVVfeXFMTVhIRjdEZGJJN3gydEktREVLblBXQS15NElUWXZkMktWRDRQRnVOX1NsZHZrNEduaHRRYlQyamptOVVTRFZsalo3WFpNVVZwWG5sbkxwbktTMDlVMU16aWlabDZBUU8yTmhFN0hlS3o4NXZEcm8zQmFSMWRxMldIZDR5OElzYnRaeURCTThabDduZjU4aUVyZG9FU2ZsQlJmWDBRTHo2ZEZmeGtwaTcyUXMwXzJXUmEtMmVLeXVnSThDdWdKNW1qYUdiVFE?oc=5,1,f9c4e36bc90bfae038943b5ac3d5854cfcb7be22,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-16,Hindi,roadway,,,,,,,Fatal,Hindustan,Banda News: अलग-अलग सड़क हादसे में दो की मौत - Hindustan,"Banda News: Two died in separate road accidents - Hindustan
Banda News: Two killed in separate road accidents Hindustan",Banda,,2,,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMi4gFBVV95cUxNOEtUUWVQR2dpdGx4NEJKLVFzMm5pSmZrSGdZNWNSZXNMM1ZOaU5UZThvZTlyWU84T2dqZ1c0RmQxaThuRVBEWG1jWEFMSmtpMkFLa3JqbEhXbDRHbHBOLXA1bEJDZmxmMXBqbnI5Y0R5VHgtZHlUbEZDczRWYkhqX05UVVlfTVhIWThvaHUwUDA2ZmlPNXhlZUFhT1BORFYzSjBWMFRRVEh5OEpJUkYxZ25KZHd4RlY0M0pFeDJmeHB6LWZHMXZLWlhEUzMzOUxlTzVSSW5CMTdvNE5aTXRacFh30gHnAUFVX3lxTE1BVXYzXzZQRUNHOTlDQU93N01OelFxa045MXpsWklSR2xSaWMxdzllOTZfY2RjLXZQWWFXdzFYQ25CWVdfaU82ZUd0ZnJuZ2hRRk1WQnB4S2pYWTlBTzlHb3ZXbzhDWVp1eklCUFR2SzJHR1JrTzdIMjR6bWhuQ29UYTBibVhYRURPQlUwMEQ4WVBYNEhYalcwTXBvRmE0MHQwXzh2TGc3ek1vWjllU3h2cEcxdG16WU83b2c2dWZKYnR0R2pjMXBSVmpJbUlEaktydFRRR1I3eXM3ZUwtNUY4cTRwQ1NGMA?oc=5,0,efc2226c4567306004329af1f48f7babb3d9fbfe,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-16,Hindi,roadway,,overspeeding,overspeeding,,,,Not stated,Amar Ujala,"Himachal: ऊना में तेज रफ्तार बस ने कई वाहनों को मारी टक्कर, बाइक सवार की दर्दनाक मौत, कारों के उड़े परखच्चे - Amar Ujala","Himachal: Speeding bus hits several vehicles in Una, painful death of bike rider, cars blown to pieces - Amar Ujala
Himachal: Speeding bus hits several vehicles in Una, painful death of bike rider, cars blown to pieces Amar Ujala",Una,,,,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMi_AFBVV95cUxNVlpDSFdJMlFoTmN4WG13SkNqMGgwMWVUV3U4SjRlNHJQVmt6T1RNanA0cGkzLUViMXlTZC1NUG5YQ3ZtTTF0Z01XTmxkWWRTcTE5YkUwMzEweHB5MkExMG12c2g2VnJsekpYY0pWTmNod3VGVjRVSjZaZlBCb00xeW9vc1JTNDgyd3BhVzMzSXBwS1l6SjJlN0xTejdUOGRBdmliTnBIc2kyc0QxajRrb0RYamFnSFllTDlkQUhpNVFWa3NNS2FON2E0VUlya0JHalNZQXJ1VDE5RGpUSFhwT1U1MFh1UlRYS0d4bXlMakxrcWlqNmd6dUhVMmbSAYICQVVfeXFMT1JQejBaZlV6UHpfR2s5YlZRZVFkMXRtdkdUSjVaa2lzOVFNRHNrRURiWUZwSFBualpOVnRLVWt1b01Na3lyREJDRHlodXdzVzdlNEdTNngyd2M2RWFGYzNwN3pGY051U3E4SldKSnRkS0dlemItWnV4ZGFyQzdieEw5dHBoTkFHdnFZUThBM21TbHdsS0pURHB0a1c1bkZRd1JrZE1aRW41a0lsdzVUTm1DN21kMHVhel83MEZrNTkyMDVNOGV0SUZ5UjlXVVpHM0c2aUx4dDlSV0drbHhxS3d1Y2tXbHRveldqUzhOek5BbEQ4OTVwOERnRWpKak9BY1lR?oc=5,0,67730353576a8a3dee81e523ad12287bbf34506c,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-16,Hindi,roadway,,,,,,,Fatal,Dainik Bhaskar,लखीमपुर खीरी में एम्बुलेंस कर्मी की सड़क हादसे में मौत: ड्यूटी से लौटते समय अज्ञात वाहन ने मारी टक्कर - Dainik Bhaskar,"Ambulance worker dies in road accident in Lakhimpur Kheri: Hit by unknown vehicle while returning from duty - Dainik Bhaskar
Ambulance worker dies in road accident in Lakhimpur Kheri: Hit by unknown vehicle while returning from duty Dainik Bhaskar",Lakhimpur,,10,,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMi5AFBVV95cUxPSU1oSkM2Q0dlTFJaQjByYUNRQWc0aEU2NUVJVFFwWmlzcjFjZ0FEQjMwTFp5RjRtSWI4UmV4dGpuMVBRZXlqV2o1VjRBbzZKSnM1bldSQzNmcExfeUNNNFR4WDhCSWp5NDJNUUdnRGdHeXVoSjV1M3l1VUlQMVRsNnM5LVVMU3g3V2ZYaTU0cVdodVRIY05KNFk4UVBZMzFMQ0FjNFhxcktqRHVKX2V1OThqSEVPYUFnUWM5dlJiZ3hKQ0RTQzJCVHhTMzhTQ0ZkLWRKY2ttYVRTR05TbUZJTXFKYXTSAeoBQVVfeXFMT3BpTWJCVWNyanhkd1k4N08wQVhnVXpwclJQN1NtNk9nM2JHampLMmVlUmk4V29uLW9lUzlHYjZZV2J3UTZETHBfTEo4N0E0TmdNOTJHOUhWdEFsMjYzREVzMlhkMW1ZM1NUaDR4Vjd1UnFGQldTdkdmUmNFYm53aDBuakRtaEgzWWVIVDBFeFV2SzlUY0hwc21mNDVpODNOdUsyY2lzdVlXaTlEaS1TVld3QTBodWN6ZWpyRkpUaXlSUHE4bDRWclhHNXpzbzBCODhCTm91SFhOTkxkelJ3NjllUFREMmwxcHFB?oc=5,0,b649bf1b7b0466b57bc85fbabb190f35476be8cd,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-16,Hindi,old structure collapse,,structural_failure,structural failure,Night,,,Near miss,hindi.theprint.in,"गुजरात के खेड़ा में मिट्टी के कटाव से 60 साल पुराना पुल ढहा, कोई हताहत नहीं - hindi.theprint.in","60 year old bridge collapses due to soil erosion in Kheda, Gujarat, no casualties - hindi.theprint.in
60 year old bridge collapses due to soil erosion in Kheda, Gujarat, no casualties    hindi.theprint.in",Gujarat,,,,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMivwFBVV95cUxNZjdWS2FydXZSbnpXdE9UckRSSHJ0MFc2QVJHTzBNM1hJZmxyaHZYaThsMWxIRXllcnpzdnF4S3JXS19TSlVrcGJQLWlxUWRPcmJZTF95ajgwQzlRUnJnWGlMSjVEaWhjTmViS2V3OHJFOUZ3Mm1vMGd3QUN0UTl1WkNfV25iSXRpOHh4OHVpbjZCVVV3VE4wUm5DN0FWSVdiZFpDYUxMdngtTDhTMkthUl9EbnlLM242QmRMMlR4MNIBxAFBVV95cUxOTG5XVzNIeV9USkdYNVVpVTNUb2pyanlUR3IzelpKQ1lqU2gtblhTWTFaYVlTOVlmVDJHWWswVkRlMVlRckVHUjRRVzhNWVhNUUhrd0c1Y29nN3c0eG45UUx5SzNwUmZTYVlyUjFhbmxGRE5rVG1TWndGMkhUcndOZFNYNm9WQmo3bnpDemFMckptRERGOWszRWRrTDJSZ19TYVJlQlp5RW02NjAwMmExT2xFWUFhS1pvSnNQamZ0R3VPMzFT?oc=5,0,402804c68d00f466a23ad762834b11d4824dd527,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
2026-08-16,Hindi,roadway,,,,,,,Fatal,Dainik Bhaskar,"अमेठी में सड़क हादसा, एक की मौत: बाइक-पिकअप टक्कर में एक युवक की जान गई, दूसरा घायल - Dainik Bhaskar","Road accident in Amethi, one dead: One youth lost his life, another injured in bike-pickup collision - Dainik Bhaskar
Road accident in Amethi, one dead: One youth lost his life, another injured in bike-pickup collision Dainik Bhaskar",Amethi,,1,1,https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300,https://news.google.com/rss/articles/CBMi1wFBVV95cUxPLVlWbEQtY28tN191OThvdHlMaEFwMnA4Yjh3bmlaSUdPMXFQWjFCWWJuSHN2RlZySnM4eUhwSHQtYVUtUmNKZjg4b3dyYXJ4dDVkcVZuazR5WFFwMXMzX1FqaUl3R05pUmJXT3VTd3lXNjBVSG5QVW5KSk9UUGRZWHFlb1NwTDlaSFRDYUJQd3hnUzQ4X05iTVgxTjJRVHZxTEZSNDVnTTRHWUVaSDZrSEdSLWd6NDNHcTdYNTREV3lhUW8xOTVZZktkaDhLSHpMejhuMm0zc9IB3AFBVV95cUxQYzBBRGRwZDU3MHA1V20tc0Nob0V2bVJWQVVETmlUVTVRc1A0VllDVFFNWFF1QTE0QThKV2tPdmhuNWJoeUxYZ3RXWFk0MUNPNG9FckZFcGlWX3VkeFNJVWxjQzF3TzZxSG9uRmFWVDA2bnp1czZnNVJBTnBCakI0cUFwSGZBQ2xBajlCNzVxeXR5TWc5UURCbDdLblF2dUxWQV8xSkxhQ1hqcGRUOVhFNGZzcE1kLWtjbjVtakM0eUgzOUxPVXJTVnVmbGNXeVliQjdHbGtydU5WT0ll?oc=5,1,f9c4e36bc90bfae038943b5ac3d5854cfcb7be22,"Comprehensive up-to-date news coverage, aggregated from sources all over the world by Google News."
